"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.rr6o","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"11",1700757130767,"23/11/2023 16:32:10",1700757130767,0,"23/11/2023 16:32:10",152734,7,"questionnaire-uu2n",NA,33167137,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5016.466,11216.576,11233.242,5016.466,11216.576,11233.242,1,5016.466,6216.77600000001,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF91873"
"12",1700757130767,"23/11/2023 16:32:10",1700757130767,0,"23/11/2023 16:32:10",152734,7,"questionnaire-uu2n",NA,33167137,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9066.304,11216.576,11233.242,9066.304,11216.576,11233.242,1,9066.304,2166.93800000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF91873"
"13",1700757130767,"23/11/2023 16:32:10",1700757130767,0,"23/11/2023 16:32:10",152734,7,"questionnaire-uu2n",NA,33167137,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10133.286,11216.576,11233.242,10133.286,11216.576,11233.242,1,10133.286,1099.95600000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF91873"
"14",1700757130772,"23/11/2023 16:32:10",1700757130772,0,"23/11/2023 16:32:10",152734,7,"questionnaire-uu2n",NA,33167137,9820629,NA,"rejected - time limit reached",NA,"655f7d434e594145ce7d6d24","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1280x832","1280x715",NA,NA,0,"BIQ (Charlotte)",2,"In","CDBEAFLGKHJI",NA,"In",5,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF91873"
"1",1700757101233,"23/11/2023 16:31:41",1700757101233,0,"23/11/2023 16:31:41",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF38237"
"2",1700757129111,"23/11/2023 16:32:09",1700757129111,0,"23/11/2023 16:32:09",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",29105.8000000715,29094.939,29105.8000000715,29105.8000000715,29094.939,29105.8000000715,1,29105.8000000715,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF38237"
"3",1700757129116,"23/11/2023 16:32:09",1700757129116,0,"23/11/2023 16:32:09",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",10297.213,29094.939,29111.5,10297.213,29094.939,29111.5,1,10297.213,18814.287,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF38237"
"4",1700757129118,"23/11/2023 16:32:09",1700757129118,0,"23/11/2023 16:32:09",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",21262.549,29094.939,29111.728,21262.549,29094.939,29111.728,1,21262.549,7849.179,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF38237"
"5",1700757129119,"23/11/2023 16:32:09",1700757129119,0,"23/11/2023 16:32:09",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",26845.129,29094.939,29111.728,26845.129,29094.939,29111.728,1,26845.129,2266.59899999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF38237"
"6",1700757168592,"23/11/2023 16:32:48",1700757168592,0,"23/11/2023 16:32:48",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",39492.7610000477,39478.304,39492.7610000477,39492.7610000477,39478.304,39492.7610000477,1,39492.7610000477,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF38237"
"7",1700757168599,"23/11/2023 16:32:48",1700757168599,0,"23/11/2023 16:32:48",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",8282.161,39478.304,39495.039,8282.161,39478.304,39495.039,1,8282.161,31212.878,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF38237"
"8",1700757168601,"23/11/2023 16:32:48",1700757168601,0,"23/11/2023 16:32:48",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",14148.078,39478.304,39495.039,14148.078,39478.304,39495.039,1,14148.078,25346.961,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF38237"
"9",1700757168602,"23/11/2023 16:32:48",1700757168602,0,"23/11/2023 16:32:48",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",38795.013,39478.304,39495.039,38795.013,39478.304,39495.039,1,38795.013,700.025999999998,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF38237"
"10",1700757209014,"23/11/2023 16:33:29",1700757209014,0,"23/11/2023 16:33:29",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",40436.4570000477,40428.131,40436.4570000477,40436.4570000477,40428.131,40436.4570000477,1,40436.4570000477,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF38237"
"11",1700757209021,"23/11/2023 16:33:29",1700757209021,0,"23/11/2023 16:33:29",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",27946.41,40428.131,40443.3570000238,27946.41,40428.131,40443.3570000238,1,27946.41,12496.9470000238,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF38237"
"12",1700757209024,"23/11/2023 16:33:29",1700757209024,0,"23/11/2023 16:33:29",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",33845.622,40428.131,40444.711,33845.622,40428.131,40444.711,1,33845.622,6599.08899999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF38237"
"13",1700757209026,"23/11/2023 16:33:29",1700757209026,0,"23/11/2023 16:33:29",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",38961.758,40428.131,40444.711,38961.758,40428.131,40444.711,1,38961.758,1482.95299999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF38237"
"14",1700757209040,"23/11/2023 16:33:29",1700757209040,0,"23/11/2023 16:33:29",152734,7,"questionnaire-uu2n",NA,33167144,9820649,NA,"rejected - time limit reached",NA,"655f7dddb006d3ba2d365e63","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1363x609",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In",4,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF38237"
"1",1700757146149,"23/11/2023 16:32:26",1700757146149,0,"23/11/2023 16:32:26",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF47708"
"2",1700757182506,"23/11/2023 16:33:02",1700757182506,0,"23/11/2023 16:33:02",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36360.9919999523,36349.329,36360.9919999523,36360.9919999523,36349.329,36360.9919999523,1,36360.9919999523,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF47708"
"3",1700757182509,"23/11/2023 16:33:02",1700757182509,0,"23/11/2023 16:33:02",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",17182.578,36349.329,36364.2919999046,17182.578,36349.329,36364.2919999046,1,17182.578,19181.7139999046,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF47708"
"4",1700757182509,"23/11/2023 16:33:02",1700757182509,0,"23/11/2023 16:33:02",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",23598.991,36349.329,36364.5919999762,23598.991,36349.329,36364.5919999762,1,23598.991,12765.6009999762,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF47708"
"5",1700757182509,"23/11/2023 16:33:02",1700757182509,0,"23/11/2023 16:33:02",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",35431.843,36349.329,36365.0919999762,35431.843,36349.329,36365.0919999762,1,35431.843,933.24899997616,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF47708"
"6",1700757199383,"23/11/2023 16:33:19",1700757199383,0,"23/11/2023 16:33:19",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16888.863,16881.763,16888.863,16888.863,16881.763,16888.863,1,16888.863,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF47708"
"7",1700757199386,"23/11/2023 16:33:19",1700757199386,0,"23/11/2023 16:33:19",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4282.35,16881.763,16891.863,4282.35,16881.763,16891.863,1,4282.35,12609.513,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF47708"
"8",1700757199386,"23/11/2023 16:33:19",1700757199386,0,"23/11/2023 16:33:19",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9532.099,16881.763,16892.2629999762,9532.099,16881.763,16892.2629999762,1,9532.099,7360.16399997616,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF47708"
"9",1700757199387,"23/11/2023 16:33:19",1700757199387,0,"23/11/2023 16:33:19",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",15765.178,16881.763,16892.7629999762,15765.178,16881.763,16892.7629999762,1,15765.178,1127.58499997616,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF47708"
"10",1700757217374,"23/11/2023 16:33:37",1700757217374,0,"23/11/2023 16:33:37",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17997.6999999046,17982.596,17997.6999999046,17997.6999999046,17982.596,17997.6999999046,1,17997.6999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF47708"
"11",1700757217377,"23/11/2023 16:33:37",1700757217377,0,"23/11/2023 16:33:37",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",4999.796,17982.596,17999.253,4999.796,17982.596,17999.253,1,4999.796,12999.457,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF47708"
"12",1700757217377,"23/11/2023 16:33:37",1700757217377,0,"23/11/2023 16:33:37",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",10749.578,17982.596,17999.253,10749.578,17982.596,17999.253,1,10749.578,7249.67499999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF47708"
"13",1700757217377,"23/11/2023 16:33:37",1700757217377,0,"23/11/2023 16:33:37",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",17382.684,17982.596,17999.253,17382.684,17982.596,17999.253,1,17382.684,616.568999999989,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF47708"
"14",1700757217382,"23/11/2023 16:33:37",1700757217382,0,"23/11/2023 16:33:37",152734,7,"questionnaire-uu2n",NA,33167177,9820575,NA,"rejected - time limit reached",NA,"655f7c166e5a84d3091d233c","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1675x820",NA,NA,0,"BIQ (Charlotte)",2,"In","KLJAIBHCGDFE",NA,"In",2,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF47708"
"1",1700757186824,"23/11/2023 16:33:06",1700757186824,0,"23/11/2023 16:33:06",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF14182"
"2",1700757223723,"23/11/2023 16:33:43",1700757223723,0,"23/11/2023 16:33:43",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36900.637,36883.97,36900.637,36900.637,36883.97,36900.637,1,36900.637,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF14182"
"3",1700757223730,"23/11/2023 16:33:43",1700757223730,0,"23/11/2023 16:33:43",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",27450.636,36883.97,36900.637,27450.636,36883.97,36900.637,1,27450.636,9450.001,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF14182"
"4",1700757223731,"23/11/2023 16:33:43",1700757223731,0,"23/11/2023 16:33:43",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",33100.241,36883.97,36900.637,33100.241,36883.97,36900.637,1,33100.241,3800.396,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF14182"
"5",1700757223732,"23/11/2023 16:33:43",1700757223732,0,"23/11/2023 16:33:43",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",36134.033,36883.97,36900.637,36134.033,36883.97,36900.637,1,36134.033,766.603999999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF14182"
"6",1700757226158,"23/11/2023 16:33:46",1700757226158,0,"23/11/2023 16:33:46",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",2476.83100000149,2466.583,2476.83100000149,2476.83100000149,2466.583,2476.83100000149,1,2476.83100000149,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF14182"
"7",1700757244430,"23/11/2023 16:34:04",1700757244430,0,"23/11/2023 16:34:04",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",20748.4309999993,20733.512,20748.4309999993,20748.4309999993,20733.512,20748.4309999993,1,20748.4309999993,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF14182"
"8",1700757244446,"23/11/2023 16:34:04",1700757244446,0,"23/11/2023 16:34:04",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",9983.566,20733.512,20749.987,9983.566,20733.512,20749.987,1,9983.566,10766.421,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF14182"
"9",1700757244450,"23/11/2023 16:34:04",1700757244450,0,"23/11/2023 16:34:04",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",12983.611,20733.512,20749.987,12983.611,20733.512,20749.987,1,12983.611,7766.37600000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF14182"
"10",1700757244454,"23/11/2023 16:34:04",1700757244454,0,"23/11/2023 16:34:04",152734,7,"questionnaire-uu2n",NA,33167214,9820605,NA,"rejected - time limit reached",NA,"655f7c21ffed10f65ad158f8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"BIQ (Charlotte)",2,"In","ABLCKDJEIFHG",NA,"In",3,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",19350.372,20733.512,20749.987,19350.372,20733.512,20749.987,1,19350.372,1399.61500000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF14182"
