"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand","Spreadsheet..Win","Spreadsheet..Win2","Spreadsheet..Win3","Spreadsheet..randF","Manipulation..Spreadsheet","Store..MoneyLow","Store..MoneyHigh","Store..MoneyReward","Store..Loss","Random_ID"
"15",1701952620007,"07/12/2023 12:37:00",1701952620007,0,"07/12/2023 12:37:00",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",5,"Rating","Screen 1","poh9ia",1,"response","78",2048.565,2897.97,2914.62500000001,2048.565,2897.97,2914.62500000001,1,2048.565,866.060000000012,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"16",1701952622598,"07/12/2023 12:37:02",1701952622598,0,"07/12/2023 12:37:02",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",6,"Rating","Screen 1","poh9ia",1,"continue","",2609.35000152588,2598.556,2609.35000152588,2609.35000152588,2598.556,2609.35000152588,1,2609.35000152588,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"17",1701952622602,"07/12/2023 12:37:02",1701952622602,0,"07/12/2023 12:37:02",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",6,"Rating","Screen 1","poh9ia",1,"response","9",1732.12,2598.556,2613.25000114441,1732.12,2598.556,2613.25000114441,1,1732.12,881.130001144411,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",2,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"18",1701952653554,"07/12/2023 12:37:33",1701952653554,0,"07/12/2023 12:37:33",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",1,"RestH","Screen 1","wxp2y6",1,"continue","",30962.774,30962.774,30962.774,30962.774,30962.774,30962.774,1,30962.774,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"19",1701952656551,"07/12/2023 12:37:36",1701952656551,0,"07/12/2023 12:37:36",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",7,"Rating","Screen 1","poh9ia",1,"continue","",2997.89999999999,2981.245,2997.89999999999,2997.89999999999,2981.245,2997.89999999999,1,2997.89999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"20",1701952656551,"07/12/2023 12:37:36",1701952656551,0,"07/12/2023 12:37:36",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",7,"Rating","Screen 1","poh9ia",1,"response","5",2065.22,2981.245,2997.89999999999,2065.22,2981.245,2997.89999999999,1,2065.22,932.679999999993,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"21",1701952658955,"07/12/2023 12:37:38",1701952658955,0,"07/12/2023 12:37:38",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",8,"Rating","Screen 1","poh9ia",1,"continue","",2424.17500114441,2414.97500000001,2424.17500114441,2424.17500114441,2414.97500000001,2424.17500114441,1,2424.17500114441,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"22",1701952658956,"07/12/2023 12:37:38",1701952658956,0,"07/12/2023 12:37:38",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",8,"Rating","Screen 1","poh9ia",1,"response","89",1582.22500000001,2414.97500000001,2425.27500152588,1582.22500000001,2414.97500000001,2425.27500152588,1,1582.22500000001,843.050001525873,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"23",1701952662270,"07/12/2023 12:37:42",1701952662270,0,"07/12/2023 12:37:42",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",9,"Rating","Screen 1","poh9ia",1,"continue","",3324.30000152587,3314.72099999999,3324.30000152587,3324.30000152587,3314.72099999999,3324.30000152587,1,3324.30000152587,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"24",1701952662270,"07/12/2023 12:37:42",1701952662270,0,"07/12/2023 12:37:42",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",9,"Rating","Screen 1","poh9ia",1,"response","8",2514.905,3314.72099999999,3324.89999999999,2514.905,3314.72099999999,3324.89999999999,1,2514.905,809.994999999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",3,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"25",1701952693227,"07/12/2023 12:38:13",1701952693227,0,"07/12/2023 12:38:13",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",2,"RestH","Screen 1","wxp2y6",1,"continue","",30962.774,30962.774,30962.774,30962.774,30962.774,30962.774,1,30962.774,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"26",1701952695853,"07/12/2023 12:38:15",1701952695853,0,"07/12/2023 12:38:15",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",10,"Rating","Screen 1","poh9ia",1,"continue","",2631.405,2614.83499999999,2631.405,2631.405,2614.83499999999,2631.405,1,2631.405,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"27",1701952695854,"07/12/2023 12:38:15",1701952695854,0,"07/12/2023 12:38:15",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",10,"Rating","Screen 1","poh9ia",1,"response","93",1848.705,2614.83499999999,2631.48999999999,1848.705,2614.83499999999,2631.48999999999,1,1848.705,782.784999999989,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"28",1701952698170,"07/12/2023 12:38:18",1701952698170,0,"07/12/2023 12:38:18",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",11,"Rating","Screen 1","poh9ia",1,"continue","",2331.70000000001,2315.04500000001,2331.70000000001,2331.70000000001,2315.04500000001,2331.70000000001,1,2331.70000000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"29",1701952698171,"07/12/2023 12:38:18",1701952698171,0,"07/12/2023 12:38:18",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",11,"Rating","Screen 1","poh9ia",1,"response","7",1448.985,2315.04500000001,2331.70000000001,1448.985,2315.04500000001,2331.70000000001,1,1448.985,882.715000000011,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"30",1701952700964,"07/12/2023 12:38:20",1701952700964,0,"07/12/2023 12:38:20",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",12,"Rating","Screen 1","poh9ia",1,"continue","",2812.42500152587,2798.03999999999,2812.42500152587,2812.42500152587,2798.03999999999,2812.42500152587,1,2812.42500152587,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"31",1701952700965,"07/12/2023 12:38:20",1701952700965,0,"07/12/2023 12:38:20",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",12,"Rating","Screen 1","poh9ia",1,"response","12",1548.91499999999,2798.03999999999,2813.52499999999,1548.91499999999,2798.03999999999,2813.52499999999,1,1548.91499999999,1264.61,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",4,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"32",1701952731916,"07/12/2023 12:38:51",1701952731916,0,"07/12/2023 12:38:51",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",3,"RestH","Screen 1","wxp2y6",1,"continue","",30962.773,30962.773,30962.773,30962.773,30962.773,30962.773,1,30962.773,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"33",1701952745628,"07/12/2023 12:39:05",1701952745628,0,"07/12/2023 12:39:05",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",13,"Rating","Screen 1","poh9ia",1,"continue","",13716.8120003815,13707.818,13716.8120003815,13716.8120003815,13707.818,13716.8120003815,1,13716.8120003815,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"34",1701952745631,"07/12/2023 12:39:05",1701952745631,0,"07/12/2023 12:39:05",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",13,"Rating","Screen 1","poh9ia",1,"response","6",12875.068,13707.818,13720.4120007629,12875.068,13707.818,13720.4120007629,1,12875.068,845.34400076294,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"35",1701952747660,"07/12/2023 12:39:07",1701952747660,0,"07/12/2023 12:39:07",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",14,"Rating","Screen 1","poh9ia",1,"continue","",2041.394,2031.91,2041.394,2041.394,2031.91,2041.394,1,2041.394,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"36",1701952747661,"07/12/2023 12:39:07",1701952747661,0,"07/12/2023 12:39:07",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",14,"Rating","Screen 1","poh9ia",1,"response","7",1265.78,2031.91,2042.59400076294,1265.78,2031.91,2042.59400076294,1,1265.78,776.814000762941,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"37",1701952749937,"07/12/2023 12:39:09",1701952749937,0,"07/12/2023 12:39:09",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",15,"Rating","Screen 1","poh9ia",1,"continue","",2281.73499999999,2265.07999999999,2281.73499999999,2281.73499999999,2265.07999999999,2281.73499999999,1,2281.73499999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"38",1701952749938,"07/12/2023 12:39:09",1701952749938,0,"07/12/2023 12:39:09",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",15,"Rating","Screen 1","poh9ia",1,"response","93",1432.32999999999,2265.07999999999,2281.73499999999,1432.32999999999,2265.07999999999,2281.73499999999,1,1432.32999999999,849.404999999999,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",5,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"39",1701952780880,"07/12/2023 12:39:40",1701952780880,0,"07/12/2023 12:39:40",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",4,"RestH","Screen 1","wxp2y6",1,"continue","",30962.774,30962.774,30962.774,30962.774,30962.774,30962.774,1,30962.774,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"40",1701952785195,"07/12/2023 12:39:45",1701952785195,0,"07/12/2023 12:39:45",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",16,"Rating","Screen 1","poh9ia",1,"continue","",4314.02100000001,4297.36600000001,4314.02100000001,4314.02100000001,4297.36600000001,4314.02100000001,1,4314.02100000001,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"41",1701952785195,"07/12/2023 12:39:45",1701952785195,0,"07/12/2023 12:39:45",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",16,"Rating","Screen 1","poh9ia",1,"response","91",3547.891,4297.36600000001,4314.02100000001,3547.891,4297.36600000001,4314.02100000001,1,3547.891,766.130000000005,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"42",1701952787656,"07/12/2023 12:39:47",1701952787656,0,"07/12/2023 12:39:47",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",17,"Rating","Screen 1","poh9ia",1,"continue","",2481.5640011444,2464.94,2481.5640011444,2481.5640011444,2464.94,2481.5640011444,1,2481.5640011444,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"43",1701952787657,"07/12/2023 12:39:47",1701952787657,0,"07/12/2023 12:39:47",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",17,"Rating","Screen 1","poh9ia",1,"response","90",1582.22500000001,2464.94,2481.595,1582.22500000001,2464.94,2481.595,1,1582.22500000001,899.369999999995,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"44",1701952790708,"07/12/2023 12:39:50",1701952790708,0,"07/12/2023 12:39:50",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",18,"Rating","Screen 1","poh9ia",1,"continue","",3064.51999999999,3047.86499999999,3064.51999999999,3064.51999999999,3047.86499999999,3064.51999999999,1,3064.51999999999,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"45",1701952790709,"07/12/2023 12:39:50",1701952790709,0,"07/12/2023 12:39:50",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",18,"Rating","Screen 1","poh9ia",1,"response","6",2281.73499999999,3047.86499999999,3064.51999999999,2281.73499999999,3047.86499999999,3064.51999999999,1,2281.73499999999,782.785000000003,0,NA,"Slider","MoodSlider",2,"object-10","Rating","bored","not bored","bored",6,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"46",1701952821655,"07/12/2023 12:40:21",1701952821655,0,"07/12/2023 12:40:21",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",5,"RestH","Screen 1","wxp2y6",1,"continue","",30962.774,30962.774,30962.774,30962.774,30962.774,30962.774,1,30962.774,0,0,NA,"Fixation Timing","Fixation",1,"object-41","RestH","","","",NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"47",1701952827102,"07/12/2023 12:40:27",1701952827102,0,"07/12/2023 12:40:27",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",19,"Rating","Screen 1","poh9ia",1,"continue","",5453.08500152588,5446.56099999999,5453.08500152588,5453.08500152588,5446.56099999999,5453.08500152588,1,5453.08500152588,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"48",1701952827103,"07/12/2023 12:40:27",1701952827103,0,"07/12/2023 12:40:27",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",19,"Rating","Screen 1","poh9ia",1,"response","87",4280.71100000001,5446.56099999999,5453.58500152588,4280.71100000001,5446.56099999999,5453.58500152588,1,4280.71100000001,1172.87400152587,0,NA,"Slider","MoodSlider",2,"object-10","Rating","happy","unhappy","happy",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"49",1701952829202,"07/12/2023 12:40:29",1701952829202,0,"07/12/2023 12:40:29",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",20,"Rating","Screen 1","poh9ia",1,"continue","",2105.52400152589,2098.53,2105.52400152589,2105.52400152589,2098.53,2105.52400152589,1,2105.52400152589,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
"50",1701952829203,"07/12/2023 12:40:29",1701952829203,0,"07/12/2023 12:40:29",152734,16,"task-nxrg",NA,33515323,9922727,NA,"complete",NA,"6571b8c68b25e8ab178d995f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Rest + Money + Mood rating",34,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet6",20,"Rating","Screen 1","poh9ia",1,"response","6",1215.815,2098.53,2106.92400114442,1215.815,2098.53,2106.92400114442,1,1215.815,891.109001144418,0,NA,"Slider","MoodSlider",2,"object-10","Rating","frustrated","not frustrated","frustrated",7,NA,NA,NA,NA,NA,NA,3.03,NA,NA,"MDPRF44703"
