"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1694028667238,"06/09/2023 19:31:07",1694010667238,-5,"06/09/2023 09:31:07",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT54694"
"2",1694028735305,"06/09/2023 19:32:15",1694010735305,-5,"06/09/2023 09:32:15",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",68077.501,68059.727,68077.501,68077.501,68059.727,68077.501,1,68077.501,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT54694"
"3",1694028735306,"06/09/2023 19:32:15",1694010735306,-5,"06/09/2023 09:32:15",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",56604.615,68059.727,68077.587,56604.615,68059.727,68077.587,1,56604.615,11472.972,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT54694"
"4",1694028735307,"06/09/2023 19:32:15",1694010735307,-5,"06/09/2023 09:32:15",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",63251.08,68059.727,68077.587,63251.08,68059.727,68077.587,1,63251.08,4826.507,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT54694"
"5",1694028735307,"06/09/2023 19:32:15",1694010735307,-5,"06/09/2023 09:32:15",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",67095.725,68059.727,68077.587,67095.725,68059.727,68077.587,1,67095.725,981.861999999994,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT54694"
"6",1694028754932,"06/09/2023 19:32:34",1694010754932,-5,"06/09/2023 09:32:34",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19647.0739999998,19639.011,19647.0739999998,19647.0739999998,19639.011,19647.0739999998,1,19647.0739999998,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT54694"
"7",1694028754933,"06/09/2023 19:32:34",1694010754933,-5,"06/09/2023 09:32:34",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",6842.757,19639.011,19648.6740000004,6842.757,19639.011,19648.6740000004,1,6842.757,12805.9170000004,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT54694"
"8",1694028754934,"06/09/2023 19:32:34",1694010754934,-5,"06/09/2023 09:32:34",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",11122.465,19639.011,19648.9740000002,11122.465,19639.011,19648.9740000002,1,11122.465,8526.50900000018,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT54694"
"9",1694028754934,"06/09/2023 19:32:34",1694010754934,-5,"06/09/2023 09:32:34",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",18599.258,19639.011,19649.274,18599.258,19639.011,19649.274,1,18599.258,1050.016,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT54694"
"10",1694028766146,"06/09/2023 19:32:46",1694010766146,-5,"06/09/2023 09:32:46",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",11222.763,11213.329,11222.763,11222.763,11213.329,11222.763,1,11222.763,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT54694"
"11",1694028766148,"06/09/2023 19:32:46",1694010766148,-5,"06/09/2023 09:32:46",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5033.82000000001,11213.329,11224.263,5033.82000000001,11213.329,11224.263,1,5033.82000000001,6190.443,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT54694"
"12",1694028766148,"06/09/2023 19:32:46",1694010766148,-5,"06/09/2023 09:32:46",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",7637.02200000001,11213.329,11224.4630000002,7637.02200000001,11213.329,11224.4630000002,1,7637.02200000001,3587.44100000018,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT54694"
"13",1694028766148,"06/09/2023 19:32:46",1694010766148,-5,"06/09/2023 09:32:46",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",10189.196,11213.329,11224.6630000004,10189.196,11213.329,11224.6630000004,1,10189.196,1035.46700000037,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT54694"
"14",1694028766149,"06/09/2023 19:32:46",1694010766149,-5,"06/09/2023 09:32:46",142246,8,"questionnaire-uu2n",NA,31534541,9331688,NA,"complete","wqkjju","3IKZ72A5BAF8171GMLHX4IBX77HNFI","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1707x960","1366x668",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJK",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT54694"
"1",1694025310800,"06/09/2023 18:35:10",1694010910800,-4,"06/09/2023 10:35:10",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT05187"
"2",1694025342957,"06/09/2023 18:35:42",1694010942957,-4,"06/09/2023 10:35:42",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32193.3309999523,32176.977,32193.3309999523,32193.3309999523,32176.977,32193.3309999523,1,32193.3309999523,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT05187"
"3",1694025342960,"06/09/2023 18:35:42",1694010942960,-4,"06/09/2023 10:35:42",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",8998.136,32176.977,32193.649,8998.136,32176.977,32193.649,1,8998.136,23195.513,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT05187"
"4",1694025342961,"06/09/2023 18:35:42",1694010942961,-4,"06/09/2023 10:35:42",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",14080.493,32176.977,32193.649,14080.493,32176.977,32193.649,1,14080.493,18113.156,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT05187"
"5",1694025342962,"06/09/2023 18:35:42",1694010942962,-4,"06/09/2023 10:35:42",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",27361.234,32176.977,32193.649,27361.234,32176.977,32193.649,1,27361.234,4832.41500000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT05187"
"6",1694025359480,"06/09/2023 18:35:59",1694010959480,-4,"06/09/2023 10:35:59",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16539.054,16530.238,16539.054,16539.054,16530.238,16539.054,1,16539.054,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT05187"
"7",1694025359489,"06/09/2023 18:35:59",1694010959489,-4,"06/09/2023 10:35:59",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",3965.91,16530.238,16546.885,3965.91,16530.238,16546.885,1,3965.91,12580.975,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT05187"
"8",1694025359492,"06/09/2023 18:35:59",1694010959492,-4,"06/09/2023 10:35:59",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",12247.703,16530.238,16546.885,12247.703,16530.238,16546.885,1,12247.703,4299.18200000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT05187"
"9",1694025359494,"06/09/2023 18:35:59",1694010959494,-4,"06/09/2023 10:35:59",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",15413.669,16530.238,16546.885,15413.669,16530.238,16546.885,1,15413.669,1133.21600000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT05187"
"10",1694025372111,"06/09/2023 18:36:12",1694010972111,-4,"06/09/2023 10:36:12",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",12639.816,12630.817,12639.816,12639.816,12630.817,12639.816,1,12639.816,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT05187"
"11",1694025372120,"06/09/2023 18:36:12",1694010972120,-4,"06/09/2023 10:36:12",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3132.634,12630.817,12647.483,3132.634,12630.817,12647.483,1,3132.634,9514.849,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT05187"
"12",1694025372123,"06/09/2023 18:36:12",1694010972123,-4,"06/09/2023 10:36:12",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",6631.932,12630.817,12647.483,6631.932,12630.817,12647.483,1,6631.932,6015.55099999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT05187"
"13",1694025372126,"06/09/2023 18:36:12",1694010972126,-4,"06/09/2023 10:36:12",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11647.732,12630.817,12647.483,11647.732,12630.817,12647.483,1,11647.732,999.750999999997,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT05187"
"14",1694025372133,"06/09/2023 18:36:12",1694010972133,-4,"06/09/2023 10:36:12",142246,8,"questionnaire-uu2n",NA,31534698,9331703,NA,"complete","hieajp","3HVVDCPGTKRCWBNVO7VX22O5Z7KTYO","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x765",NA,NA,0,"BIQ (Charlotte)",2,"In","FGEHDICJBKA",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT05187"
"1",1694052251954,"07/09/2023 02:04:11",1694037851954,-4,"06/09/2023 18:04:11",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT57890"
"2",1694052257108,"07/09/2023 02:04:17",1694037857108,-4,"06/09/2023 18:04:17",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",5183.33500002384,5167.155,5183.33500002384,5183.33500002384,5167.155,5183.33500002384,1,5183.33500002384,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT57890"
"3",1694052257109,"07/09/2023 02:04:17",1694037857109,-4,"06/09/2023 18:04:17",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2040.102,5167.155,5188.33500002384,2040.102,5167.155,5188.33500002384,1,2040.102,3148.23300002384,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT57890"
"4",1694052257109,"07/09/2023 02:04:17",1694037857109,-4,"06/09/2023 18:04:17",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",2660.149,5167.155,5188.63500000596,2660.149,5167.155,5188.63500000596,1,2660.149,2528.48600000596,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT57890"
"5",1694052257109,"07/09/2023 02:04:17",1694037857109,-4,"06/09/2023 18:04:17",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",4393.68,5167.155,5188.93500001788,4393.68,5167.155,5188.93500001788,1,4393.68,795.255000017882,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT57890"
"6",1694052262044,"07/09/2023 02:04:22",1694037862044,-4,"06/09/2023 18:04:22",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4955.98000000596,4953.276,4955.98000000596,4955.98000000596,4953.276,4955.98000000596,1,4955.98000000596,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT57890"
"7",1694052262046,"07/09/2023 02:04:22",1694037862046,-4,"06/09/2023 18:04:22",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",1638.991,4953.276,4958.18000002384,1638.991,4953.276,4958.18000002384,1,1638.991,3319.18900002384,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT57890"
"8",1694052262046,"07/09/2023 02:04:22",1694037862046,-4,"06/09/2023 18:04:22",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",4055.916,4953.276,4958.58,4055.916,4953.276,4958.58,1,4055.916,902.664000000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT57890"
"9",1694052262046,"07/09/2023 02:04:22",1694037862046,-4,"06/09/2023 18:04:22",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",3156.741,4953.276,4958.98000000596,3156.741,4953.276,4958.98000000596,1,3156.741,1802.23900000596,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT57890"
"10",1694052278330,"07/09/2023 02:04:38",1694037878330,-4,"06/09/2023 18:04:38",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16288.704000006,16279.318,16288.704000006,16288.704000006,16279.318,16288.704000006,1,16288.704000006,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT57890"
"11",1694052278332,"07/09/2023 02:04:38",1694037878332,-4,"06/09/2023 18:04:38",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",14020.132,16279.318,16290.804,14020.132,16279.318,16290.804,1,14020.132,2270.672,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT57890"
"12",1694052278332,"07/09/2023 02:04:38",1694037878332,-4,"06/09/2023 18:04:38",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",15011.083,16279.318,16291.304,15011.083,16279.318,16291.304,1,15011.083,1280.221,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT57890"
"13",1694052278332,"07/09/2023 02:04:38",1694037878332,-4,"06/09/2023 18:04:38",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",15612.395,16279.318,16291.804,15612.395,16279.318,16291.804,1,15612.395,679.409,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT57890"
"14",1694052278334,"07/09/2023 02:04:38",1694037878334,-4,"06/09/2023 18:04:38",142246,8,"questionnaire-uu2n",NA,31536778,9332062,NA,"complete","jkjqop","3BV8HQ2ZZ205YVEGCO9OO6EKE2KA6O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCAB",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT57890"
