"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Spreadsheet.Name","Spreadsheet.Row","Trial.Number","Screen.Number","Screen.Name","Zone.Name","Zone.Type","Reaction.Time","Reaction.Onset","Response.Type","Response","Attempt","Correct","Incorrect","Dishonest","X.Coordinate","Y.Coordinate","Timed.Out","randomise_blocks","randomise_trials","display","animal","ANSWER","Random_ID"
"1",1730465606735,"01/11/2024 12:53:26",1730465606620,0,"01/11/2024 12:53:26",193496,6,"task-9qxs",NA,41047433,11986013,NA,"complete",NA,"6724cd3c613e6534e0c95a7e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05688"
"2",1730465619297,"01/11/2024 12:53:39",1730465619235,0,"01/11/2024 12:53:39",193496,6,"task-9qxs",NA,41047433,11986013,NA,"complete",NA,"6724cd3c613e6534e0c95a7e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",11446.599999994,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF05688"
"3",1730465622412,"01/11/2024 12:53:42",1730465622336,0,"01/11/2024 12:53:42",193496,6,"task-9qxs",NA,41047433,11986013,NA,"complete",NA,"6724cd3c613e6534e0c95a7e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq3","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",3089.5,NA,"Enter Key","Cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF05688"
"4",1730465622494,"01/11/2024 12:53:42",1730465622340,0,"01/11/2024 12:53:42",193496,6,"task-9qxs",NA,41047433,11986013,NA,"complete",NA,"6724cd3c613e6534e0c95a7e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1440x900","1440x812",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","HM_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",15720,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF05688"
"1",1730466055825,"01/11/2024 13:00:55",1730466055616,0,"01/11/2024 13:00:55",193496,6,"task-9qxs",NA,41047573,11986016,NA,"complete",NA,"6724cd42a22f88c072cebf93","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56321"
"2",1730466066456,"01/11/2024 13:01:06",1730466066295,0,"01/11/2024 13:01:06",193496,6,"task-9qxs",NA,41047573,11986016,NA,"complete",NA,"6724cd42a22f88c072cebf93","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",10480.7999999523,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF56321"
"3",1730466071534,"01/11/2024 13:01:11",1730466071373,0,"01/11/2024 13:01:11",193496,6,"task-9qxs",NA,41047573,11986016,NA,"complete",NA,"6724cd42a22f88c072cebf93","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",5060.69999992847,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF56321"
"4",1730466071577,"01/11/2024 13:01:11",1730466071378,0,"01/11/2024 13:01:11",193496,6,"task-9qxs",NA,41047573,11986016,NA,"complete",NA,"6724cd42a22f88c072cebf93","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x585",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","BCADKEJFIGH",NA,"In","MH_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",15762,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF56321"
"1",1730466134284,"01/11/2024 13:02:14",1730466134149,0,"01/11/2024 13:02:14",193496,6,"task-9qxs",NA,41047611,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67412"
"2",1730466140929,"01/11/2024 13:02:20",1730466140702,0,"01/11/2024 13:02:20",193496,6,"task-9qxs",NA,41047611,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",6338.70000004768,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF67412"
"3",1730466144270,"01/11/2024 13:02:24",1730466144021,0,"01/11/2024 13:02:24",193496,6,"task-9qxs",NA,41047611,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",3311.19999980927,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF67412"
"4",1730466144340,"01/11/2024 13:02:24",1730466144024,0,"01/11/2024 13:02:24",193496,6,"task-9qxs",NA,41047611,11986070,NA,"complete",NA,"6724cfd1b1886425b73159eb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","EFDGCHBIAJK",NA,"In","MH_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",9875,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF67412"
"1",1730466156988,"01/11/2024 13:02:36",1730466156202,0,"01/11/2024 13:02:36",193496,6,"task-9qxs",NA,41047620,11986060,NA,"complete",NA,"6724cde33934138679257f61","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x793",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38095"
"2",1730466168701,"01/11/2024 13:02:48",1730466167918,0,"01/11/2024 13:02:47",193496,6,"task-9qxs",NA,41047620,11986060,NA,"complete",NA,"6724cde33934138679257f61","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x793",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",11544.3999999985,NA,"Enter Key","Duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF38095"
"3",1730466172391,"01/11/2024 13:02:52",1730466171622,0,"01/11/2024 13:02:51",193496,6,"task-9qxs",NA,41047620,11986060,NA,"complete",NA,"6724cde33934138679257f61","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x793",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",3691.70000000298,NA,"Enter Key","Snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF38095"
"4",1730466172454,"01/11/2024 13:02:52",1730466171626,0,"01/11/2024 13:02:51",193496,6,"task-9qxs",NA,41047620,11986060,NA,"complete",NA,"6724cde33934138679257f61","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1494x934","1494x793",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",15424,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF38095"
"1",1730466572935,"01/11/2024 13:09:32",1730466572861,0,"01/11/2024 13:09:32",193496,6,"task-9qxs",NA,41047840,11986103,NA,"complete",NA,"6724d1189a4ebf6cba59225c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14083"
"2",1730466584013,"01/11/2024 13:09:44",1730466583958,0,"01/11/2024 13:09:43",193496,6,"task-9qxs",NA,41047840,11986103,NA,"complete",NA,"6724d1189a4ebf6cba59225c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",10984,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF14083"
"3",1730466592155,"01/11/2024 13:09:52",1730466592121,0,"01/11/2024 13:09:52",193496,6,"task-9qxs",NA,41047840,11986103,NA,"complete",NA,"6724d1189a4ebf6cba59225c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",8152.29999999702,NA,"Enter Key","Elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF14083"
"4",1730466592224,"01/11/2024 13:09:52",1730466592124,0,"01/11/2024 13:09:52",193496,6,"task-9qxs",NA,41047840,11986103,NA,"complete",NA,"6724d1189a4ebf6cba59225c","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","GHFIEJDKCAB",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",19263,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF14083"
"1",1730466693148,"01/11/2024 13:11:33",1730466692118,0,"01/11/2024 13:11:32",193496,6,"task-9qxs",NA,41047891,11986104,NA,"complete",NA,"6724d0ec75133c29b72581e0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43235"
"2",1730466709969,"01/11/2024 13:11:49",1730466708951,0,"01/11/2024 13:11:48",193496,6,"task-9qxs",NA,41047891,11986104,NA,"complete",NA,"6724d0ec75133c29b72581e0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",4,"",1,"Screen 1","Zone2","response_text_entry",16713.7000000179,NA,"Enter Key","snake",1,1,0,0,NA,NA,NA,NA,1,"task","i_snake.png","snake","MDPRF43235"
"3",1730466712231,"01/11/2024 13:11:52",1730466711230,0,"01/11/2024 13:11:51",193496,6,"task-9qxs",NA,41047891,11986104,NA,"complete",NA,"6724d0ec75133c29b72581e0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",2275.30000001192,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF43235"
"4",1730466712279,"01/11/2024 13:11:52",1730466711232,0,"01/11/2024 13:11:51",193496,6,"task-9qxs",NA,41047891,11986104,NA,"complete",NA,"6724d0ec75133c29b72581e0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x945",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","HIGJFKEADBC",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"END TASK",NA,"","","",19114,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF43235"
"1",1730467019526,"01/11/2024 13:16:59",1730467019425,0,"01/11/2024 13:16:59",193496,6,"task-9qxs",NA,41047999,11986097,NA,"complete",NA,"6724cf3b223fc85abf2f32a5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1200x721",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF46237"
"2",1730467037608,"01/11/2024 13:17:17",1730467037545,0,"01/11/2024 13:17:17",193496,6,"task-9qxs",NA,41047999,11986097,NA,"complete",NA,"6724cf3b223fc85abf2f32a5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1200x721",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",6,"",1,"Screen 1","Zone2","response_text_entry",17935,NA,"Enter Key","elephant",1,1,0,0,NA,NA,NA,NA,1,"task","i_elephant.png","elephant","MDPRF46237"
"3",1730467041752,"01/11/2024 13:17:21",1730467041702,0,"01/11/2024 13:17:21",193496,6,"task-9qxs",NA,41047999,11986097,NA,"complete",NA,"6724cf3b223fc85abf2f32a5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1200x721",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4147.29999999702,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF46237"
"4",1730467041823,"01/11/2024 13:17:21",1730467041705,0,"01/11/2024 13:17:21",193496,6,"task-9qxs",NA,41047999,11986097,NA,"complete",NA,"6724cf3b223fc85abf2f32a5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1470x956","1200x721",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","FGEHDICJBKA",NA,"In","MH_OCT","seq3","Spreadsheet1","",NA,"END TASK",NA,"","","",22280,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF46237"
"1",1730473075326,"01/11/2024 14:57:55",1730473075655,0,"01/11/2024 14:57:55",193496,6,"task-9qxs",NA,41050606,11986932,NA,"complete",NA,"6724e97e14f13b75e32a4dd2","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1600x900","1600x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF08085"
"2",1730473087209,"01/11/2024 14:58:07",1730473087560,0,"01/11/2024 14:58:07",193496,6,"task-9qxs",NA,41050606,11986932,NA,"complete",NA,"6724e97e14f13b75e32a4dd2","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1600x900","1600x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",11728.7000007629,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF08085"
"3",1730473093868,"01/11/2024 14:58:13",1730473094214,0,"01/11/2024 14:58:14",193496,6,"task-9qxs",NA,41050606,11986932,NA,"complete",NA,"6724e97e14f13b75e32a4dd2","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1600x900","1600x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",6634.59999847412,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF08085"
"4",1730473093916,"01/11/2024 14:58:13",1730473094221,0,"01/11/2024 14:58:14",193496,6,"task-9qxs",NA,41050606,11986932,NA,"complete",NA,"6724e97e14f13b75e32a4dd2","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1600x900","1600x765",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","IJHKGAFBECD",NA,"In","MH_OCT","seq5","Spreadsheet1","",NA,"END TASK",NA,"","","",18566,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF08085"
"1",1730473918742,"01/11/2024 15:11:58",1730473918678,0,"01/11/2024 15:11:58",193496,6,"task-9qxs",NA,41050883,11987054,NA,"complete",NA,"6724ecfc81ff83b75562fa5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF69892"
"2",1730473935878,"01/11/2024 15:12:15",1730473935844,0,"01/11/2024 15:12:15",193496,6,"task-9qxs",NA,41050883,11987054,NA,"complete",NA,"6724ecfc81ff83b75562fa5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",17079.400000006,NA,"Enter Key","Butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF69892"
"3",1730473938876,"01/11/2024 15:12:18",1730473938859,0,"01/11/2024 15:12:18",193496,6,"task-9qxs",NA,41050883,11987054,NA,"complete",NA,"6724ecfc81ff83b75562fa5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",3008.40000000596,NA,"Enter Key","Sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF69892"
"4",1730473938940,"01/11/2024 15:12:18",1730473938863,0,"01/11/2024 15:12:18",193496,6,"task-9qxs",NA,41050883,11987054,NA,"complete",NA,"6724ecfc81ff83b75562fa5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 127.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","JKIAHBGCFDE",NA,"In","HM_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",20185,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF69892"
"1",1730505110860,"01/11/2024 23:51:50",1730505110757,0,"01/11/2024 23:51:50",193496,6,"task-9qxs",NA,41059599,11989570,NA,"complete",NA,"6725680c93d312b6ac186a04","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF83022"
"2",1730505117479,"01/11/2024 23:51:57",1730505117333,0,"01/11/2024 23:51:57",193496,6,"task-9qxs",NA,41059599,11989570,NA,"complete",NA,"6725680c93d312b6ac186a04","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",2,"",1,"Screen 1","Zone2","response_text_entry",6427.80000019073,NA,"Enter Key","duck",1,1,0,0,NA,NA,NA,NA,1,"task","i_duck.png","duck","MDPRF83022"
"3",1730505119674,"01/11/2024 23:51:59",1730505119474,0,"01/11/2024 23:51:59",193496,6,"task-9qxs",NA,41059599,11989570,NA,"complete",NA,"6725680c93d312b6ac186a04","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","Spreadsheet1","Spreadsheet1",7,"",1,"Screen 1","Zone2","response_text_entry",2134,NA,"Enter Key","sheep",1,1,0,0,NA,NA,NA,NA,1,"task","i_sheep.png","sheep","MDPRF83022"
"4",1730505119738,"01/11/2024 23:51:59",1730505119476,0,"01/11/2024 23:51:59",193496,6,"task-9qxs",NA,41059599,11989570,NA,"complete",NA,"6725680c93d312b6ac186a04","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x832",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","KAJBICHDGEF",NA,"In","HM_OCT","seq2","Spreadsheet1","",NA,"END TASK",NA,"","","",8719,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF83022"
"1",1730560335680,"02/11/2024 15:12:15",1730560336117,0,"02/11/2024 15:12:16",193496,6,"task-9qxs",NA,41066750,11991274,NA,"complete",NA,"67263faac09c45e34d940bc5","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF48951"
"2",1730560345169,"02/11/2024 15:12:25",1730560345655,0,"02/11/2024 15:12:25",193496,6,"task-9qxs",NA,41066750,11991274,NA,"complete",NA,"67263faac09c45e34d940bc5","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",3,"",1,"Screen 1","Zone2","response_text_entry",9317.70000000019,NA,"Enter Key","cat",1,1,0,0,NA,NA,NA,NA,1,"task","i_cat.png","cat","MDPRF48951"
"3",1730560349892,"02/11/2024 15:12:29",1730560350387,0,"02/11/2024 15:12:30",193496,6,"task-9qxs",NA,41066750,11991274,NA,"complete",NA,"67263faac09c45e34d940bc5","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","Spreadsheet1","Spreadsheet1",5,"",1,"Screen 1","Zone2","response_text_entry",4727.79999999981,NA,"Enter Key","butterfly",1,1,0,0,NA,NA,NA,NA,1,"task","i_butterfly.png","butterfly","MDPRF48951"
"4",1730560349961,"02/11/2024 15:12:29",1730560350389,0,"02/11/2024 15:12:30",193496,6,"task-9qxs",NA,41066750,11991274,NA,"complete",NA,"67263faac09c45e34d940bc5","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x991",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","ABKCJDIEHFG",NA,"In","MH_OCT","seq1","Spreadsheet1","",NA,"END TASK",NA,"","","",14272,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF48951"
"1",1730560800910,"02/11/2024 15:20:00",1730560802605,-4,"02/11/2024 11:20:02",193496,6,"task-9qxs",NA,41066895,11991304,NA,"complete",NA,"6726413fccd3ac4b2f62cddd","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1280x720","1280x559",NA,NA,NA,"Bot Checks: Naming Task (Clone)",2,"In","DECFBGAHKIJ",NA,"In","HM_OCT","seq4","Spreadsheet1","",NA,"BEGIN TASK",NA,"","","",NA,NA,"","",NA,0,1,0,NA,NA,NA,NA,NA,"","","","MDPRF75783"
