"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1698688346938,"30/10/2023 17:52:26",1698688346938,0,"30/10/2023 17:52:26",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32725.324,32716.145,32725.324,32725.324,32716.145,32725.324,1,32725.324,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF78876"
"3",1698688346941,"30/10/2023 17:52:26",1698688346941,0,"30/10/2023 17:52:26",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",13566.386,32716.145,32732.811,13566.386,32716.145,32732.811,1,13566.386,19166.425,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF78876"
"4",1698688346941,"30/10/2023 17:52:26",1698688346941,0,"30/10/2023 17:52:26",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",22216.303,32716.145,32732.811,22216.303,32716.145,32732.811,1,22216.303,10516.508,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF78876"
"5",1698688346941,"30/10/2023 17:52:26",1698688346941,0,"30/10/2023 17:52:26",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",27216.103,32716.145,32732.811,27216.103,32716.145,32732.811,1,27216.103,5516.70800000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF78876"
"6",1698688368135,"30/10/2023 17:52:48",1698688368135,0,"30/10/2023 17:52:48",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",21214.079000006,21199.677,21214.079000006,21214.079000006,21199.677,21214.079000006,1,21214.079000006,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF78876"
"7",1698688368140,"30/10/2023 17:52:48",1698688368140,0,"30/10/2023 17:52:48",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",7649.957,21199.677,21216.343,7649.957,21199.677,21216.343,1,7649.957,13566.386,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF78876"
"8",1698688368141,"30/10/2023 17:52:48",1698688368141,0,"30/10/2023 17:52:48",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",14999.663,21199.677,21216.343,14999.663,21199.677,21216.343,1,14999.663,6216.68,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF78876"
"9",1698688368142,"30/10/2023 17:52:48",1698688368142,0,"30/10/2023 17:52:48",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",18449.787,21199.677,21216.343,18449.787,21199.677,21216.343,1,18449.787,2766.556,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF78876"
"10",1698688383103,"30/10/2023 17:53:03",1698688383103,0,"30/10/2023 17:53:03",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14981.601999994,14966.331,14981.601999994,14981.601999994,14966.331,14981.601999994,1,14981.601999994,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF78876"
"11",1698688383107,"30/10/2023 17:53:03",1698688383107,0,"30/10/2023 17:53:03",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6233.347,14966.331,14982.997,6233.347,14966.331,14982.997,1,6233.347,8749.64999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF78876"
"12",1698688383108,"30/10/2023 17:53:03",1698688383108,0,"30/10/2023 17:53:03",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8549.921,14966.331,14982.997,8549.921,14966.331,14982.997,1,8549.921,6433.07599999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF78876"
"13",1698688383108,"30/10/2023 17:53:03",1698688383108,0,"30/10/2023 17:53:03",149691,4,"questionnaire-uu2n",NA,32582460,9641920,NA,"complete",NA,"653fece56cb20630ae7c23e0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1800x1125",NA,NA,0,"BIQ (Charlotte)",2,"In","EFDGCHBIAJLK",NA,"In","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",11266.479,14966.331,14982.997,11266.479,14966.331,14982.997,1,11266.479,3716.518,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF78876"
