"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.vjic","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1707991966420,"15/02/2024 10:12:46",1707991966420,0,"15/02/2024 10:12:46",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF75167"
"2",1707992002655,"15/02/2024 10:13:22",1707992002655,0,"15/02/2024 10:13:22",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36241.56,36225.74,36241.56,36241.56,36225.74,36241.56,1,36241.56,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF75167"
"3",1707992002658,"15/02/2024 10:13:22",1707992002658,0,"15/02/2024 10:13:22",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",21192.28,36225.74,36243.12,21192.28,36225.74,36243.12,1,21192.28,15050.84,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF75167"
"4",1707992002658,"15/02/2024 10:13:22",1707992002658,0,"15/02/2024 10:13:22",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",30232.92,36225.74,36243.12,30232.92,36225.74,36243.12,1,30232.92,6010.19999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF75167"
"5",1707992002659,"15/02/2024 10:13:22",1707992002659,0,"15/02/2024 10:13:22",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",35106.84,36225.74,36243.12,35106.84,36225.74,36243.12,1,35106.84,1136.28,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF75167"
"6",1707992023485,"15/02/2024 10:13:43",1707992023485,0,"15/02/2024 10:13:43",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",20847.82,20843.96,20847.82,20847.82,20843.96,20847.82,1,20847.82,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF75167"
"7",1707992023487,"15/02/2024 10:13:43",1707992023487,0,"15/02/2024 10:13:43",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4212.02,20843.96,20848.82,4212.02,20843.96,20848.82,1,4212.02,16636.8,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF75167"
"8",1707992023487,"15/02/2024 10:13:43",1707992023487,0,"15/02/2024 10:13:43",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",10884.02,20843.96,20849.82,10884.02,20843.96,20849.82,1,10884.02,9965.8,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF75167"
"9",1707992023488,"15/02/2024 10:13:43",1707992023488,0,"15/02/2024 10:13:43",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16520.8,20843.96,20849.82,16520.8,20843.96,20849.82,1,16520.8,4329.02,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF75167"
"10",1707992055149,"15/02/2024 10:14:15",1707992055149,0,"15/02/2024 10:14:15",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",31667.86,31652.16,31667.86,31667.86,31652.16,31667.86,1,31667.86,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF75167"
"11",1707992055153,"15/02/2024 10:14:15",1707992055153,0,"15/02/2024 10:14:15",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11614.26,31652.16,31668.84,11614.26,31652.16,31668.84,1,11614.26,20054.58,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF75167"
"12",1707992055154,"15/02/2024 10:14:15",1707992055154,0,"15/02/2024 10:14:15",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",23514.92,31652.16,31668.84,23514.92,31652.16,31668.84,1,23514.92,8153.92000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF75167"
"13",1707992055154,"15/02/2024 10:14:15",1707992055154,0,"15/02/2024 10:14:15",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",30686.56,31652.16,31668.84,30686.56,31652.16,31668.84,1,30686.56,982.280000000013,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF75167"
"14",1707992055156,"15/02/2024 10:14:15",1707992055156,0,"15/02/2024 10:14:15",163173,5,"questionnaire-uu2n",NA,35168019,10392311,NA,"complete",NA,"65cde2f496c07670987eaeee","computer","Desktop or Laptop","Mac OS 10.15","Firefox 122.0","1440x900","1426x720",NA,NA,0,"BIQ (Charlotte)",2,"In","GHFIEJDKCLBA",NA,"In",2,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF75167"
"1",1707992738955,"15/02/2024 10:25:38",1707992738955,0,"15/02/2024 10:25:38",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF05565"
"2",1707992745500,"15/02/2024 10:25:45",1707992745500,0,"15/02/2024 10:25:45",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",8468,8438,8468,8468,8438,8468,1,8468,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF05565"
"3",1707992745501,"15/02/2024 10:25:45",1707992745501,0,"15/02/2024 10:25:45",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",5172,8438,8470,5172,8438,8470,1,5172,3298,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF05565"
"4",1707992745502,"15/02/2024 10:25:45",1707992745502,0,"15/02/2024 10:25:45",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",6538,8438,8471,6538,8438,8471,1,6538,1933,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF05565"
"5",1707992745502,"15/02/2024 10:25:45",1707992745502,0,"15/02/2024 10:25:45",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",7572,8438,8471,7572,8438,8471,1,7572,899,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF05565"
"6",1707992817731,"15/02/2024 10:26:57",1707992817731,0,"15/02/2024 10:26:57",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",72264,72236,72264,72264,72236,72264,1,72264,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF05565"
"7",1707992817736,"15/02/2024 10:26:57",1707992817736,0,"15/02/2024 10:26:57",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",2367,72236,72269,2367,72236,72269,1,2367,69902,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF05565"
"8",1707992817736,"15/02/2024 10:26:57",1707992817736,0,"15/02/2024 10:26:57",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4801,72236,72269,4801,72236,72269,1,4801,67468,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF05565"
"9",1707992817737,"15/02/2024 10:26:57",1707992817737,0,"15/02/2024 10:26:57",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6301,72236,72269,6301,72236,72269,1,6301,65968,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF05565"
"10",1707992827064,"15/02/2024 10:27:07",1707992827064,0,"15/02/2024 10:27:07",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9362,9334,9362,9362,9334,9362,1,9362,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF05565"
"11",1707992827064,"15/02/2024 10:27:07",1707992827064,0,"15/02/2024 10:27:07",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",2134,9334,9363,2134,9334,9363,1,2134,7229,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF05565"
"12",1707992827065,"15/02/2024 10:27:07",1707992827065,0,"15/02/2024 10:27:07",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",4701,9334,9363,4701,9334,9363,1,4701,4662,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF05565"
"13",1707992827065,"15/02/2024 10:27:07",1707992827065,0,"15/02/2024 10:27:07",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","7",8668,9334,9363,8668,9334,9363,1,8668,695,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF05565"
"14",1707992827067,"15/02/2024 10:27:07",1707992827067,0,"15/02/2024 10:27:07",163173,5,"questionnaire-uu2n",NA,35168462,10392426,NA,"complete",NA,"65cde5a5c7c4e2221f40f103","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.4","1440x900","1440x820",NA,NA,0,"BIQ (Charlotte)",2,"In","HIGJFKELDACB",NA,"In",4,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF05565"
"1",1707992987830,"15/02/2024 10:29:47",1707992987830,0,"15/02/2024 10:29:47",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF22046"
"2",1707993052375,"15/02/2024 10:30:52",1707993052375,0,"15/02/2024 10:30:52",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",64547.42,64544.86,64547.42,64547.42,64544.86,64547.42,1,64547.42,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"MDPRF22046"
"3",1707993052377,"15/02/2024 10:30:52",1707993052377,0,"15/02/2024 10:30:52",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",56494.9,64544.86,64549.42,56494.9,64544.86,64549.42,1,56494.9,8054.52,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"MDPRF22046"
"4",1707993052378,"15/02/2024 10:30:52",1707993052378,0,"15/02/2024 10:30:52",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",61161.52,64544.86,64549.42,61161.52,64544.86,64549.42,1,61161.52,3387.9,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"MDPRF22046"
"5",1707993052378,"15/02/2024 10:30:52",1707993052378,0,"15/02/2024 10:30:52",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",63778.2,64544.86,64549.42,63778.2,64544.86,64549.42,1,63778.2,771.220000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"MDPRF22046"
"6",1707993056455,"15/02/2024 10:30:56",1707993056455,0,"15/02/2024 10:30:56",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",4082.56,4066.64,4082.56,4082.56,4066.64,4082.56,1,4082.56,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"MDPRF22046"
"7",1707993056456,"15/02/2024 10:30:56",1707993056456,0,"15/02/2024 10:30:56",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",2449.98,4066.64,4082.56,2449.98,4066.64,4082.56,1,2449.98,1632.58,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"MDPRF22046"
"8",1707993056456,"15/02/2024 10:30:56",1707993056456,0,"15/02/2024 10:30:56",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",2933.3,4066.64,4082.56,2933.3,4066.64,4082.56,1,2933.3,1149.25999999999,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"MDPRF22046"
"9",1707993056456,"15/02/2024 10:30:56",1707993056456,0,"15/02/2024 10:30:56",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",3499.98,4066.64,4082.56,3499.98,4066.64,4082.56,1,3499.98,582.580000000002,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"MDPRF22046"
"10",1707993061791,"15/02/2024 10:31:01",1707993061791,0,"15/02/2024 10:31:01",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",5351.92,5349.98,5351.92,5351.92,5349.98,5351.92,1,5351.92,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"MDPRF22046"
"11",1707993061792,"15/02/2024 10:31:01",1707993061792,0,"15/02/2024 10:31:01",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",3699.98,5349.98,5352.92,3699.98,5349.98,5352.92,1,3699.98,1652.94,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"MDPRF22046"
"12",1707993061792,"15/02/2024 10:31:01",1707993061792,0,"15/02/2024 10:31:01",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",4149.98,5349.98,5352.92,4149.98,5349.98,5352.92,1,4149.98,1202.94,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"MDPRF22046"
"13",1707993061792,"15/02/2024 10:31:01",1707993061792,0,"15/02/2024 10:31:01",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",4566.64,5349.98,5352.92,4566.64,5349.98,5352.92,1,4566.64,786.279999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"MDPRF22046"
"14",1707993061792,"15/02/2024 10:31:01",1707993061792,0,"15/02/2024 10:31:01",163173,5,"questionnaire-uu2n",NA,35168633,10392435,NA,"complete",NA,"65cde6393fb41154eae8b36a","computer","Desktop or Laptop","Windows 10","Firefox 122.0","1920x1080","1908x921",NA,NA,0,"BIQ (Charlotte)",2,"In","IJHKGLFAEBDC",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF22046"
"1",1707993053127,"15/02/2024 10:30:53",1707993053127,0,"15/02/2024 10:30:53",163173,5,"questionnaire-uu2n",NA,35168694,10392444,NA,"complete",NA,"65cde6614d80fc16af4c8b4a","computer","Desktop or Laptop","Windows 10","Edge 120.0.0.0","1536x960","1528x812",NA,NA,0,"BIQ (Charlotte)",2,"In","JKILHAGBFCED",NA,"In",1,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"MDPRF02973"
